ID,Sex,Age,AgeGroup,EthnicGroup,Education,SES,DeprivationIndex,Victim,confpolice,antisoc
135542130.0,Male,52.0,4,White,GCSE,3.0,2.0,1.0,-0.5950040071981564,-0.3
135543090.0,Male,55.0,5,White,University,1.0,4.0,1.0,0.1562962365346741,0.73
135545010.0,Female,50.0,4,White,University,1.0,5.0,0.0,0.1461435305382845,0.17
135545210.0,Female,31.0,2,White,University,3.0,2.0,1.0,-0.3310336512920266,-0.41
135545250.0,Female,20.0,1,White,ALevel,7.0,3.0,0.0,0.8365275382927774,-0.21
135545330.0,Male,73.0,6,White,University,3.0,5.0,0.0,0.1562962365346741,-0.19
135546250.0,Male,65.0,6,White,University,1.0,4.0,0.0,-0.5543931832125979,0.24
135547090.0,Female,39.0,3,White,University,1.0,4.0,0.0,0.1562962365346741,0.21
135548090.0,Male,65.0,6,White,ALevel,2.0,2.0,0.0,1.1106506001952965,1.0
135550010.0,Female,41.0,3,White,University,2.0,2.0,0.0,0.6233207123685957,-0.67
135550130.0,Female,70.0,6,Black or Black British,University,1.0,4.0,0.0,-0.8082108331223379,0.73
135550210.0,Female,32.0,2,White,University,1.0,4.0,0.0,0.6436261243613749,-0.49
135550250.0,Female,56.0,5,White,University,3.0,1.0,0.0,-0.1076741193714554,0.73
135550330.0,Female,51.0,4,White,University,1.0,3.0,0.0,1.2832466021339195,99.0
135551050.0,Male,52.0,4,White,GCSE,2.0,3.0,0.0,-0.0569105893895074,-0.06
135551210.0,Male,51.0,4,White,99,3.0,2.0,1.0,-0.5543931832125979,-0.94
135551250.0,Female,20.0,1,White,ALevel,6.0,1.0,0.0,1.5776750760292182,-1.24
135551290.0,Female,59.0,5,White,ALevel,6.0,2.0,0.0,0.9583600102494526,0.04
135552090.0,Female,83.0,7,White,99,5.0,1.0,0.0,-0.1381322373606242,0.29
135552130.0,Male,36.0,3,Chinese or other,99,5.0,1.0,0.0,99.0,-0.3
135552170.0,Male,59.0,5,Asian or Asian British,99,3.0,1.0,1.0,-1.975772022707142,-2.66
135552210.0,Female,66.0,6,White,99,5.0,1.0,0.0,-0.067063295385897,-0.16
135552290.0,Female,20.0,1,Asian or Asian British,99,5.0,1.0,0.0,0.3593503564624661,0.29
135553010.0,Male,40.0,3,White,ALevel,4.0,2.0,0.0,0.3593503564624661,0.56
135556010.0,Male,22.0,1,White,GCSE,4.0,3.0,1.0,-2.2600477906060505,-1.23
135557090.0,Female,54.0,4,White,University,2.0,1.0,0.0,1.7807291959570102,-0.23
135557130.0,Male,23.0,1,White,ALevel,2.0,3.0,1.0,-0.1381322373606242,-1.25
135557210.0,Male,64.0,5,White,99,1.0,4.0,0.0,0.613168006372206,1.22
135558130.0,Male,56.0,5,White,University,6.0,5.0,1.0,-0.0873687073786762,-0.85
135558210.0,Male,60.0,5,White,ALevel,3.0,4.0,0.0,-0.0975214133750658,-0.28
135559210.0,Male,46.0,4,White,University,3.0,4.0,0.0,1.0801924822061275,0.94
135559250.0,Female,68.0,6,White,Other,3.0,4.0,0.0,-0.3107282392992475,0.16
135560010.0,Male,54.0,4,Black or Black British,University,2.0,2.0,1.0,0.3593503564624661,-1.7
135561010.0,Male,37.0,3,White,ALevel,1.0,5.0,0.0,-1.0518757770356884,0.73
135561130.0,Male,66.0,6,White,University,1.0,5.0,0.0,0.3593503564624661,0.99
135561210.0,Male,65.0,6,White,University,1.0,4.0,0.0,99.0,0.09
135561250.0,Female,79.0,7,White,99,1.0,5.0,0.0,99.0,99.0
135562170.0,Female,28.0,2,White,99,4.0,5.0,0.0,1.0395816582205692,1.22
135563010.0,Male,19.0,1,White,ALevel,7.0,1.0,0.0,99.0,-0.26
135563130.0,Female,36.0,3,White,GCSE,1.0,3.0,0.0,-0.7676000091367796,0.57
135564010.0,Female,50.0,4,White,GCSE,4.0,3.0,0.0,-1.4478313108948828,-2.33
135566010.0,Male,20.0,1,Asian or Asian British,ALevel,1.0,1.0,1.0,0.3593503564624661,99.0
135566050.0,Male,67.0,6,White,University,1.0,4.0,0.0,0.3593503564624661,1.0
135566170.0,Female,37.0,3,White,University,1.0,5.0,0.0,0.1461435305382845,0.45
135566210.0,Male,84.0,7,Black or Black British,ALevel,5.0,1.0,0.0,0.3999611804480245,0.06
135566250.0,Female,43.0,3,White,GCSE,2.0,1.0,0.0,0.3593503564624661,0.95
135566290.0,Female,17.0,1,White,GCSE,3.0,2.0,1.0,-1.9859247287035315,-2.02
135567090.0,Female,50.0,4,White,GCSE,1.0,4.0,0.0,0.1867543545238429,-0.23
135567210.0,Female,63.0,5,White,Other,1.0,5.0,0.0,0.3593503564624661,0.02
135568050.0,Male,68.0,6,White,University,3.0,5.0,0.0,-1.214319072977922,0.47
135568130.0,Female,49.0,4,White,University,1.0,5.0,0.0,0.1461435305382845,0.18
135568210.0,Female,26.0,2,White,University,1.0,5.0,1.0,-0.3411863572884163,-1.03
135568250.0,Female,18.0,1,White,GCSE,3.0,2.0,0.0,0.8162221262999981,-0.02
135570010.0,Female,41.0,3,White,University,1.0,5.0,0.0,0.3593503564624661,0.2
135570090.0,Female,19.0,1,White,GCSE,5.0,2.0,1.0,-3.183944036277504,-0.9
135570130.0,Female,49.0,4,White,ALevel,3.0,5.0,0.0,1.0801924822061275,0.45
135571290.0,Female,36.0,3,White,ALevel,1.0,5.0,0.0,-0.0366051773967282,-0.53
135572210.0,Male,57.0,5,White,99,4.0,2.0,0.0,0.5624044763902581,0.26
135574010.0,Female,46.0,4,White,University,1.0,5.0,0.0,0.1156854125491157,0.29
135574090.0,Female,19.0,1,White,ALevel,1.0,5.0,0.0,1.2832466021339195,-0.45
135574210.0,Female,36.0,3,White,GCSE,3.0,3.0,0.0,0.3593503564624661,-0.3
135574250.0,Male,23.0,1,White,University,4.0,4.0,1.0,0.0750745885635573,0.94
135574290.0,Female,51.0,4,White,University,1.0,5.0,0.0,99.0,1.22
135575130.0,Male,67.0,6,White,University,1.0,5.0,0.0,0.1055327065527261,0.26
135577170.0,Female,28.0,2,White,99,5.0,1.0,0.0,-2.940279092364154,-1.67
135578130.0,Female,40.0,3,Asian or Asian British,99,6.0,1.0,0.0,0.3593503564624661,-0.48
135580210.0,Female,27.0,2,White,GCSE,5.0,4.0,0.0,0.8162221262999981,99.0
135580290.0,Female,56.0,5,Asian or Asian British,University,1.0,1.0,0.0,0.3593503564624661,99.0
135581090.0,Female,30.0,2,White,University,5.0,1.0,1.0,1.0395816582205692,-2.49
135582250.0,Female,31.0,2,White,University,1.0,3.0,1.0,0.866985656281946,-0.54
135583210.0,Female,49.0,4,White,University,3.0,5.0,0.0,99.0,99.0
135584250.0,Male,49.0,4,White,GCSE,1.0,4.0,0.0,0.866985656281946,-0.28
135586210.0,Male,41.0,3,White,ALevel,3.0,1.0,0.0,-0.2904228273064683,1.22
135586290.0,Male,59.0,5,White,University,5.0,3.0,0.0,-0.2904228273064683,-0.22
135587050.0,Male,39.0,3,White,ALevel,3.0,5.0,0.0,0.3491976504660765,-0.56
135587170.0,Female,68.0,6,White,GCSE,3.0,3.0,0.0,0.1562962365346741,-0.44
135587290.0,Female,53.0,4,White,GCSE,6.0,3.0,0.0,1.0700397762097382,1.22
135588170.0,Male,41.0,3,White,GCSE,6.0,3.0,0.0,-1.01126495305013,-0.23
135588290.0,Male,47.0,4,White,University,1.0,5.0,0.0,0.3593503564624661,-0.22
135590130.0,Male,43.0,3,White,University,5.0,1.0,0.0,-1.0011122470537404,-0.69
135590170.0,Female,35.0,3,White,GCSE,1.0,1.0,0.0,-2.2397423786132715,-0.5
135591170.0,Male,20.0,1,White,University,1.0,5.0,0.0,-1.26508260295987,0.26
135592090.0,Male,16.0,1,White,GCSE,1.0,3.0,1.0,1.5370642520436597,0.2
135593010.0,Male,75.0,7,White,99,1.0,3.0,0.0,-0.0975214133750658,0.72
135594050.0,Male,43.0,3,White,99,8.0,3.0,0.0,0.1055327065527261,0.48
135596050.0,Male,21.0,1,Mixed,ALevel,7.0,2.0,0.0,0.1055327065527261,0.45
135597130.0,Male,33.0,2,White,GCSE,1.0,2.0,0.0,0.3593503564624661,-0.02
135598010.0,Female,79.0,7,White,99,5.0,1.0,0.0,0.3593503564624661,-2.54
135598250.0,Male,47.0,4,White,Other,5.0,4.0,0.0,0.8771383622783356,-1.02
135599130.0,Female,40.0,3,White,University,1.0,4.0,0.0,0.8771383622783356,-1.3
135599250.0,Female,60.0,5,White,99,1.0,4.0,1.0,99.0,99.0
135600010.0,Female,32.0,2,White,GCSE,3.0,2.0,1.0,1.3238574261194782,-0.49
135600130.0,Male,35.0,3,White,University,1.0,3.0,1.0,99.0,0.48
135600170.0,Female,62.0,5,White,99,5.0,2.0,0.0,-0.2802701213100786,-0.95
135600290.0,Female,42.0,3,White,99,1.0,1.0,0.0,1.2832466021339195,99.0
135601050.0,Female,57.0,5,White,University,1.0,5.0,0.0,0.3593503564624661,-0.3
135603090.0,Female,51.0,4,White,University,1.0,4.0,0.0,-1.2752353089562596,0.7
135603130.0,Male,60.0,5,White,University,3.0,5.0,0.0,-0.1381322373606242,0.74
135603210.0,Female,47.0,4,White,GCSE,3.0,5.0,0.0,0.613168006372206,0.45
135603250.0,Male,27.0,2,White,University,1.0,4.0,0.0,0.3593503564624661,0.16
135603290.0,Female,52.0,4,White,99,5.0,2.0,1.0,0.1562962365346741,-2.2
135604170.0,Male,19.0,1,White,ALevel,4.0,3.0,0.0,-3.3869981562052964,-1.38
135605130.0,Female,48.0,4,White,GCSE,2.0,2.0,0.0,-0.7980581271259483,-0.52
135606170.0,Female,67.0,6,White,University,1.0,3.0,0.0,0.3593503564624661,0.49
135606210.0,Male,50.0,4,White,Other,1.0,5.0,0.0,-1.0518757770356884,1.0
135607010.0,Male,40.0,3,White,University,4.0,5.0,0.0,99.0,0.73
135607090.0,Male,64.0,5,White,ALevel,4.0,3.0,0.0,-0.0366051773967282,99.0
135607210.0,Female,21.0,1,White,University,5.0,3.0,1.0,0.3593503564624661,-1.17
135607290.0,Female,64.0,5,White,University,3.0,5.0,1.0,0.613168006372206,0.74
135609010.0,Female,48.0,4,White,GCSE,5.0,99.0,0.0,-2.8793628563858165,-0.78
135609050.0,Female,22.0,1,White,University,3.0,99.0,0.0,-3.1331805062955564,-0.2
135609090.0,Male,69.0,6,White,99,5.0,99.0,0.0,-1.4579840168912723,-0.23
135610010.0,Male,47.0,4,Chinese or other,University,2.0,99.0,0.0,0.866985656281946,-0.21
135610050.0,Male,29.0,2,White,99,6.0,99.0,0.0,-2.991042622346102,-0.19
135610130.0,Male,22.0,1,White,ALevel,2.0,99.0,0.0,-0.0975214133750658,-1.78
135610170.0,Female,35.0,3,White,University,1.0,99.0,0.0,-0.7676000091367796,-1.01
135610210.0,Male,56.0,5,White,University,1.0,99.0,0.0,0.1461435305382845,0.79
135610330.0,Male,67.0,6,White,Other,4.0,99.0,0.0,1.3644682501050367,0.29
135611210.0,Female,34.0,2,White,University,1.0,99.0,0.0,1.3340101321158675,-1.81
135612050.0,Male,20.0,1,White,ALevel,5.0,1.0,0.0,1.2933993081303092,0.5
135612170.0,Female,61.0,5,White,GCSE,2.0,2.0,0.0,1.3340101321158675,0.95
135613050.0,Female,57.0,5,White,99,5.0,2.0,0.0,-0.0569105893895074,1.0
135613130.0,Male,48.0,4,White,ALevel,5.0,4.0,0.0,-0.5543931832125979,-0.24
135613170.0,Female,53.0,4,White,GCSE,5.0,2.0,1.0,0.8365275382927774,0.99
135615130.0,Female,27.0,2,White,GCSE,5.0,99.0,0.0,-0.5137823592270396,-0.91
135615170.0,Female,70.0,6,White,University,1.0,99.0,1.0,0.6537788303577645,0.75
135615290.0,Male,62.0,5,White,University,1.0,99.0,0.0,0.1461435305382845,1.22
135617170.0,Male,28.0,2,White,University,1.0,99.0,0.0,-0.5746985952053771,-0.99
135618290.0,Female,33.0,2,White,99,6.0,99.0,0.0,-1.2549298969634803,0.99
135619010.0,Male,41.0,3,White,University,1.0,99.0,0.0,0.3796557684552454,-0.54
135619090.0,Female,25.0,2,White,University,2.0,99.0,0.0,-0.067063295385897,-0.72
135619130.0,Female,54.0,4,White,ALevel,5.0,99.0,0.0,-1.6711908428154538,-1.69
135619170.0,Female,32.0,2,White,GCSE,5.0,99.0,0.0,0.8263748322963878,-1.87
135621130.0,Male,54.0,4,White,University,1.0,5.0,0.0,1.3238574261194782,1.22
135621210.0,Female,21.0,1,White,99,5.0,3.0,1.0,-1.5290529588659996,1.22
135623090.0,Male,59.0,5,White,ALevel,5.0,1.0,1.0,0.4202665924408038,99.0
135623210.0,Female,33.0,2,White,GCSE,5.0,1.0,0.0,-0.5442404772162083,-1.97
135624090.0,Female,86.0,7,White,99,5.0,4.0,0.0,-1.285388014952649,0.56
135624210.0,Male,36.0,3,White,99,1.0,1.0,0.0,-0.5645458892089875,0.26
135625010.0,Female,58.0,5,White,GCSE,1.0,3.0,0.0,-0.8082108331223379,1.22
135625050.0,Female,52.0,4,White,University,5.0,1.0,0.0,-0.3310336512920266,-0.99
135625210.0,Female,47.0,4,White,Other,5.0,2.0,1.0,0.3593503564624661,0.05
135625290.0,Male,63.0,5,Black or Black British,University,1.0,3.0,0.0,0.1461435305382845,0.04
135626010.0,Male,61.0,5,White,ALevel,3.0,3.0,0.0,-1.1026393070176366,-0.71
135626090.0,Female,65.0,6,White,99,5.0,1.0,0.0,-0.3411863572884163,-0.46
135626130.0,Female,49.0,4,Black or Black British,University,1.0,2.0,0.0,-0.0975214133750658,-0.31
135626170.0,Female,80.0,7,White,GCSE,2.0,1.0,0.0,-0.5543931832125979,-0.99
135626250.0,Male,60.0,5,White,99,5.0,1.0,0.0,99.0,-1.02
135627010.0,Male,66.0,6,White,99,5.0,1.0,0.0,1.1715668361736342,0.79
135627050.0,Female,31.0,2,White,Other,5.0,2.0,0.0,0.3593503564624661,-0.6
135628210.0,Male,52.0,4,White,ALevel,4.0,2.0,0.0,1.7807291959570102,-0.0
135628290.0,Male,62.0,5,White,University,1.0,4.0,1.0,0.3593503564624661,-0.53
135629010.0,Male,62.0,5,White,University,1.0,5.0,0.0,0.8771383622783356,1.22
135629050.0,Female,62.0,5,White,University,2.0,3.0,0.0,1.7807291959570102,-0.31
135629090.0,Male,70.0,6,White,University,1.0,5.0,0.0,0.1664489425310637,-0.7
135629170.0,Male,63.0,5,White,ALevel,1.0,5.0,0.0,-0.3107282392992475,0.75
135629210.0,Male,69.0,6,White,University,1.0,4.0,0.0,0.3593503564624661,0.48
135629250.0,Male,40.0,3,White,ALevel,4.0,3.0,0.0,-1.8031760207685188,-0.23
135629290.0,Female,27.0,2,White,University,1.0,3.0,0.0,0.5624044763902581,0.26
135630010.0,Male,43.0,3,White,ALevel,1.0,2.0,1.0,1.0903451882025177,0.43
135630090.0,Male,68.0,6,White,99,4.0,3.0,1.0,0.1562962365346741,-0.45
135630170.0,Female,20.0,1,White,GCSE,1.0,2.0,0.0,-1.01126495305013,-1.73
135630210.0,Male,80.0,7,White,99,5.0,1.0,0.0,99.0,-1.23
135630290.0,Female,34.0,2,White,GCSE,4.0,4.0,1.0,0.613168006372206,0.95
135631210.0,Male,80.0,7,White,99,5.0,2.0,0.0,0.3593503564624661,0.73
135633130.0,Female,62.0,5,White,University,2.0,4.0,0.0,-0.7472945971440004,-0.81
135633170.0,Female,35.0,3,White,99,2.0,1.0,0.0,-1.3463042509309868,-0.25
135633250.0,Female,23.0,1,White,ALevel,5.0,3.0,0.0,-0.3614917692811955,-1.04
135633290.0,Male,34.0,2,White,ALevel,1.0,4.0,1.0,0.3593503564624661,1.22
135634010.0,Female,46.0,4,White,University,2.0,5.0,0.0,0.613168006372206,-0.03
135634170.0,Female,47.0,4,White,University,4.0,2.0,0.0,0.3593503564624661,-0.74
135634250.0,Male,41.0,3,White,GCSE,4.0,3.0,0.0,-0.0873687073786762,-0.0
135634290.0,Male,31.0,2,White,GCSE,2.0,3.0,0.0,-0.117826825367845,99.0
135635050.0,Female,52.0,4,White,GCSE,2.0,1.0,0.0,0.6334734183649853,99.0
135639170.0,Male,22.0,1,Black or Black British,GCSE,4.0,1.0,0.0,0.3593503564624661,-0.78
136001010.0,Female,27.0,2,White,University,1.0,4.0,0.0,0.3593503564624661,1.22
136001050.0,Male,20.0,1,White,GCSE,5.0,3.0,1.0,0.1562962365346741,-0.49
136001090.0,Female,49.0,4,Black or Black British,University,3.0,2.0,1.0,1.7807291959570102,99.0
136001250.0,Female,27.0,2,White,University,1.0,3.0,0.0,-0.2802701213100786,0.43
136002010.0,Female,34.0,2,White,University,1.0,3.0,1.0,-1.2752353089562596,-0.04
136002090.0,Female,45.0,4,Chinese or other,GCSE,3.0,5.0,0.0,-2.4732546165302325,1.22
136002130.0,Male,65.0,6,White,GCSE,1.0,5.0,0.0,0.6030153003758165,1.22
136002170.0,Female,46.0,4,White,University,1.0,4.0,0.0,0.3593503564624661,-0.54
136002250.0,Male,56.0,5,White,99,3.0,3.0,0.0,0.3593503564624661,1.22
136003010.0,Male,30.0,2,Asian or Asian British,University,1.0,2.0,0.0,0.866985656281946,0.46
136003090.0,Male,41.0,3,White,University,5.0,3.0,1.0,-0.6356148311837148,-0.91
136003130.0,Male,40.0,3,Asian or Asian British,ALevel,1.0,3.0,0.0,0.1156854125491157,-0.74
136003210.0,Female,47.0,4,Asian or Asian British,University,1.0,4.0,0.0,-1.26508260295987,1.22
136004010.0,Female,60.0,5,White,99,2.0,3.0,1.0,0.3593503564624661,-1.51
136004050.0,Female,74.0,6,White,99,5.0,2.0,1.0,0.3593503564624661,-0.06
136004090.0,Female,43.0,3,White,Other,1.0,2.0,0.0,-0.5340877712198188,99.0
136004130.0,Male,29.0,2,White,University,3.0,2.0,0.0,0.3593503564624661,-0.52
136004170.0,Female,68.0,6,White,University,1.0,2.0,0.0,-0.3005755333028579,-0.75
136004210.0,Female,53.0,4,Black or Black British,99,5.0,3.0,0.0,0.3593503564624661,-0.53
136004250.0,Female,84.0,7,White,99,3.0,4.0,0.0,-0.0569105893895074,-0.53
136005010.0,Male,37.0,3,White,University,3.0,3.0,0.0,0.1969070605202325,99.0
136005050.0,Female,42.0,3,White,University,1.0,4.0,0.0,-0.5950040071981564,-1.19
136005090.0,Female,66.0,6,White,University,1.0,5.0,0.0,-0.5543931832125979,-0.48
136005130.0,Male,48.0,4,Asian or Asian British,University,1.0,5.0,1.0,-0.8285162451151171,-0.08
136005210.0,Female,74.0,6,White,University,5.0,2.0,1.0,-0.9706541290645716,99.0
136005250.0,Male,42.0,3,White,99,1.0,3.0,0.0,1.3238574261194782,1.22
136005290.0,Male,29.0,2,White,University,1.0,5.0,0.0,1.5776750760292182,1.22
136006010.0,Female,45.0,4,White,University,1.0,5.0,1.0,0.1461435305382845,0.02
136006050.0,Male,36.0,3,White,University,1.0,2.0,0.0,0.6537788303577645,-0.99
136006170.0,Male,31.0,2,White,University,1.0,4.0,0.0,-0.5950040071981564,0.73
136006290.0,Male,27.0,2,White,University,1.0,3.0,0.0,1.7807291959570102,-0.19
136007050.0,Male,40.0,3,Asian or Asian British,University,1.0,3.0,0.0,0.3593503564624661,99.0
136007090.0,Male,62.0,5,White,99,5.0,3.0,1.0,-1.3056934269454283,99.0
136007130.0,Female,24.0,1,White,99,5.0,4.0,0.0,1.0700397762097382,-1.22
136007170.0,Female,32.0,2,Black or Black British,University,2.0,1.0,0.0,0.8162221262999981,1.0
136007250.0,Female,65.0,6,White,GCSE,2.0,2.0,0.0,0.1562962365346741,99.0
136007290.0,Female,33.0,2,White,University,1.0,2.0,1.0,-2.2092842606241025,-0.83
136008010.0,Male,52.0,4,Black or Black British,University,6.0,1.0,0.0,1.5370642520436597,-0.01
136008050.0,Male,35.0,3,Asian or Asian British,University,8.0,2.0,0.0,0.8365275382927774,-2.35
136008130.0,Male,99.0,4,Black or Black British,University,5.0,2.0,0.0,-0.320880945295637,-2.19
136008170.0,Male,43.0,3,White,ALevel,3.0,1.0,0.0,1.5269115460472702,0.54
136008210.0,Male,47.0,4,Asian or Asian British,University,3.0,1.0,0.0,1.0395816582205692,-1.15
136008250.0,Female,34.0,2,White,University,2.0,2.0,0.0,-2.0062301406963106,-0.24
136008290.0,Male,22.0,1,Asian or Asian British,ALevel,5.0,1.0,0.0,1.7807291959570102,0.01
136009010.0,Male,46.0,4,White,University,3.0,2.0,0.0,0.613168006372206,99.0
136009050.0,Male,46.0,4,Mixed,University,1.0,1.0,0.0,-1.0518757770356884,-0.01
136009090.0,Female,35.0,3,White,GCSE,5.0,2.0,1.0,-1.3056934269454283,-1.18
136009130.0,Male,76.0,7,Asian or Asian British,99,5.0,3.0,0.0,0.613168006372206,-2.63
136009170.0,Female,24.0,1,White,University,5.0,3.0,1.0,-1.386915074916545,-2.71
136009250.0,Female,45.0,4,Black or Black British,University,1.0,3.0,1.0,-1.0011122470537404,-0.56
136009290.0,Female,27.0,2,Black or Black British,GCSE,5.0,2.0,0.0,1.7807291959570102,-1.56
136010010.0,Female,34.0,2,Asian or Asian British,University,1.0,3.0,1.0,0.3593503564624661,99.0
136010050.0,Female,33.0,2,White,University,1.0,2.0,0.0,0.3593503564624661,0.24
136010090.0,Female,48.0,4,White,University,1.0,3.0,0.0,-0.5543931832125979,-0.22
136010130.0,Female,54.0,4,White,University,1.0,2.0,0.0,0.1461435305382845,-0.79
136010170.0,Female,43.0,3,White,University,1.0,2.0,1.0,-0.1076741193714554,-0.44
136010210.0,Female,40.0,3,Asian or Asian British,ALevel,4.0,1.0,0.0,-0.605156713194546,-0.31
136010250.0,Female,39.0,3,White,99,6.0,1.0,1.0,-3.397150862201686,-2.65
136010290.0,Male,30.0,2,White,University,1.0,1.0,1.0,-0.0569105893895074,-1.02
136011010.0,Female,42.0,3,Black or Black British,ALevel,2.0,1.0,0.0,-1.0011122470537404,-1.6
136011050.0,Male,68.0,6,White,University,3.0,2.0,0.0,-0.0569105893895074,-0.29
136011090.0,Female,32.0,2,Black or Black British,Other,8.0,2.0,0.0,0.3593503564624661,99.0
136011210.0,Male,47.0,4,White,Other,5.0,2.0,1.0,1.2933993081303092,-0.75
136011250.0,Female,70.0,6,White,99,3.0,2.0,0.0,0.3593503564624661,0.78
136011290.0,Male,38.0,3,Asian or Asian British,GCSE,1.0,1.0,1.0,-1.214319072977922,-1.47
136012050.0,Female,67.0,6,White,University,1.0,3.0,1.0,0.1461435305382845,-0.01
136012090.0,Female,33.0,2,White,University,2.0,3.0,0.0,0.3593503564624661,0.97
136012130.0,Female,49.0,4,White,GCSE,5.0,2.0,0.0,0.3593503564624661,-0.53
136012170.0,Male,24.0,1,White,University,2.0,1.0,0.0,0.3593503564624661,-0.53
136012250.0,Female,54.0,4,White,GCSE,2.0,2.0,0.0,-0.8082108331223379,1.0
136012290.0,Male,33.0,2,Asian or Asian British,GCSE,6.0,1.0,0.0,0.3593503564624661,-0.78
136013130.0,Female,32.0,2,Black or Black British,ALevel,5.0,1.0,0.0,0.3491976504660765,-0.72
136013210.0,Female,90.0,7,White,Other,1.0,4.0,0.0,0.3593503564624661,-0.58
136013290.0,Female,70.0,6,White,99,6.0,3.0,0.0,0.3593503564624661,-0.31
136014010.0,Male,48.0,4,White,University,1.0,1.0,0.0,-0.75744730314039,-0.53
136014090.0,Female,82.0,7,White,Other,5.0,2.0,0.0,1.7807291959570102,1.22
136014130.0,Female,21.0,1,Asian or Asian British,ALevel,7.0,1.0,0.0,-1.0518757770356884,-2.73
136014170.0,Female,29.0,2,Chinese or other,University,7.0,2.0,0.0,-0.0569105893895074,-0.49
136014250.0,Female,22.0,1,White,Other,1.0,2.0,0.0,0.3593503564624661,-2.09
136015010.0,Female,30.0,2,White,ALevel,1.0,2.0,0.0,-0.067063295385897,-1.02
136015050.0,Female,61.0,5,Black or Black British,University,5.0,1.0,1.0,0.3593503564624661,-2.47
136015090.0,Female,39.0,3,White,University,1.0,3.0,1.0,0.6537788303577645,-1.77
136015170.0,Male,40.0,3,White,University,1.0,2.0,0.0,0.3390449444696869,-1.17
136015210.0,Male,43.0,3,Black or Black British,University,7.0,2.0,0.0,99.0,-1.87
136016050.0,Female,35.0,3,Black or Black British,University,4.0,1.0,0.0,99.0,99.0
136016090.0,Male,35.0,3,White,University,1.0,3.0,0.0,0.1156854125491157,-1.18
136016170.0,Female,24.0,1,White,GCSE,2.0,1.0,0.0,0.3593503564624661,-0.89
136016210.0,Male,22.0,1,White,ALevel,7.0,1.0,0.0,-0.3513390632848059,-0.01
136016250.0,Male,42.0,3,White,99,5.0,1.0,1.0,-0.5543931832125979,-0.45
136017170.0,Female,25.0,2,Black or Black British,University,2.0,1.0,1.0,-0.5950040071981564,-1.02
136018010.0,Female,32.0,2,White,University,2.0,1.0,0.0,1.0700397762097382,0.54
136018050.0,Female,32.0,2,White,University,1.0,2.0,0.0,99.0,0.74
136018090.0,Female,56.0,5,White,University,1.0,2.0,0.0,-0.9300433050790132,0.02
136018130.0,Female,45.0,4,White,University,1.0,1.0,0.0,0.6030153003758165,1.22
136018170.0,Female,59.0,5,White,University,1.0,2.0,0.0,0.613168006372206,1.22
136018210.0,Female,48.0,4,White,University,1.0,3.0,0.0,-0.0975214133750658,1.22
136018250.0,Male,22.0,1,Black or Black British,University,2.0,2.0,0.0,-1.0721811890284676,0.72
136018290.0,Male,50.0,4,Mixed,GCSE,3.0,3.0,0.0,1.0700397762097382,1.0
136019010.0,Male,41.0,3,Asian or Asian British,99,5.0,1.0,0.0,0.8365275382927774,1.22
136019050.0,Female,48.0,4,Black or Black British,ALevel,1.0,1.0,0.0,0.1461435305382845,-1.42
136019090.0,Female,36.0,3,White,ALevel,2.0,1.0,0.0,-0.0975214133750658,-2.49
136019130.0,Male,20.0,1,White,ALevel,7.0,1.0,0.0,-2.483407322526622,-0.43
136019170.0,Female,31.0,2,White,GCSE,6.0,1.0,0.0,-0.270117415313689,-0.44
136019210.0,Male,21.0,1,White,ALevel,7.0,1.0,1.0,-0.1381322373606242,-1.1
136020010.0,Female,80.0,7,White,GCSE,1.0,4.0,0.0,0.3593503564624661,-0.23
136020090.0,Male,51.0,4,White,University,4.0,3.0,0.0,-1.062028483032078,1.22
136020130.0,Male,59.0,5,White,ALevel,4.0,2.0,0.0,1.3340101321158675,-1.92
136020170.0,Male,17.0,1,White,GCSE,1.0,5.0,1.0,-2.4732546165302325,1.22
136020210.0,Male,73.0,6,White,ALevel,1.0,4.0,0.0,0.5624044763902581,0.54
136020250.0,Male,47.0,4,White,University,2.0,3.0,0.0,0.6639315363541541,-0.69
